Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.27062	-4.077501	-8.224442	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.17219	-4.077501	-8.322872	-4.077501	-5	0	100	100
Right	-10.22179	-4.077501	-8.273276	-4.077501	10	0	100	100
Right	-10.22179	-4.077501	-8.273276	-4.077501	10	0	100	100
Right	-10.22179	-4.077501	-8.273276	-4.077501	10	0	100	100
Right	-10.22179	-4.077501	-8.273276	-4.077501	10	0	100	100
Right	-10.22179	-4.077501	-8.273276	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.12336	-4.077501	-8.074846	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-10.02493	-4.077501	-7.876416	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.926495	-4.077501	-7.677985	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.828064	-4.077501	-7.479555	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.729633	-4.077501	-7.281124	-4.077501	10	0	100	100
Right	-9.631203	-4.077501	-7.082694	-4.077501	10	0	100	100
Right	-9.631203	-4.077501	-7.082694	-4.077501	10	0	100	100
Right	-9.631203	-4.077501	-7.082694	-4.077501	10	0	100	100
Right	-9.631203	-4.077501	-7.082694	-4.077501	10	0	100	100
Right	-9.631203	-4.077501	-7.082694	-4.077501	10	0	100	100
Right	-9.631203	-4.077501	-7.082694	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.532772	-4.077501	-6.884263	-4.077501	10	0	100	100
Right	-9.434341	-4.077501	-6.685833	-4.077501	10	0	100	100
Right	-9.434341	-4.077501	-6.685833	-4.077501	10	0	100	100
Right	-9.434341	-4.077501	-6.685833	-4.077501	10	0	100	100
Right	-9.434341	-4.077501	-6.685833	-4.077501	10	0	100	100
Right	-9.434341	-4.077501	-6.685833	-4.077501	10	0	100	100
